lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,pontoId
-8.04846,-34.95216,-75.87,-92.7,-91.45,-90.76,-88.8325,-87.9657142857143,-89.1866666666667,-98.012,-96.7175,2,4,4,9236
-8.053939999999999,-34.95957,-84.6314285714286,-99.6357142857143,-94.21,-94.52,-100.225,-88.2328571428571,-78.955,-88.432,-55.27,6,7,1,7627
-8.0558,-34.955020000000005,-93.95142857142858,-97.79142857142858,-94.49,-96.76,-92.6075,-91.19714285714291,-81.7116666666667,-76.532,-90.6,6,5,1,6949
-8.05809,-34.95105,-96.1657142857143,-91.94,-93.2542857142857,-95.825,-81.875,-85.27428571428571,-83.69,-84.80799999999999,-96.2325,7,4,3,6718
-8.05152,-34.95023,-92.7,-94.2557142857143,-92.7,-75.69,-93.27,-87.7757142857143,-93.5016666666667,-95.75399999999999,-97.2725,4,3,4,8395
-8.05495,-34.95363,-90.71,-95.3728571428571,-88.52,-96.72,-90.6525,-91.98142857142858,-89.715,-78.582,-97.69,6,4,2,7399
-8.05048,-34.954209999999996,-83.51,-98.4607142857143,-86.85214285714291,-99.6,-101.94,-94.34952380952379,-88.5333333333333,-97.054,-100.835,3,5,3,8701
-8.056410000000001,-34.95071,-91.21857142857141,-91.47857142857141,-91.9266666666666,-90.28,-79.46,-82.9885714285714,-91.6233333333333,-90.598,-95.73,6,3,3,6816
-8.04843,-34.950759999999995,-74.01,-80.82,-82.32,-73.76,-88.335,-87.70619047619049,-90.9166666666667,-98.012,-96.7925,2,4,5,9253
-8.04945,-34.94577,-97.2157142857143,-85.77285714285709,-94.34142857142858,-63.14,-85.0275,-86.72,-88.93,-97.935,-96.3575,4,2,6,8946
-8.05775,-34.95215,-93.70571428571431,-91.72857142857141,-92.6,-96.65,-81.3375,-83.02,-92.2733333333333,-72.07,-96.67,7,4,3,6732
-8.04907,-34.95975,-82.38,-75.64,-76.69,-86.26,-92.46,-91.99285714285709,-84.0633333333333,-104.36200000000001,-82.02,5,7,3,9026
-8.048589999999999,-34.94696,-97.9657142857143,-87.5519047619048,-99.21214285714291,-81.0,-99.54,-96.6858928571429,-95.915,-101.01,-96.56,3,2,6,9155
-8.051260000000001,-34.94615,-90.7028571428571,-92.12857142857142,-94.20571428571431,-56.83,-83.9,-86.2,-90.225,-92.074,-97.6,5,1,6,8494
-8.05556,-34.95074,-91.61857142857141,-92.14857142857142,-91.6666666666667,-90.47,-82.53,-89.22,-90.065,-85.83200000000001,-96.3725,6,3,3,7087
-8.049710000000001,-34.954640000000005,-80.2464285714286,-98.0107142857143,-81.3666666666667,-99.55,-97.245,-93.06714285714291,-71.0,-99.9346666666667,-95.8475,3,5,3,8876
-8.05343,-34.94873,-85.47,-87.49285714285709,-88.5557142857143,-72.96,-86.0125,-84.78,-88.6833333333333,-91.50200000000001,-97.255,5,2,4,7733
-8.05517,-34.95254,-89.47,-95.10285714285709,-94.00142857142859,-97.29,-90.84,-91.23571428571431,-91.69,-80.63,-93.16,6,4,3,7342
-8.05445,-34.956140000000005,-92.87619047619049,-98.7371428571429,-89.90285714285709,-101.7375,-101.5175,-95.78,-79.925,-82.0,-87.33,6,5,1,7500
-8.05161,-34.94961,-91.00714285714291,-92.90285714285709,-94.73,-70.09,-80.6,-87.0842857142857,-92.7566666666667,-96.14200000000001,-97.7875,4,2,4,8361
-8.05375,-34.959590000000006,-85.0685714285714,-99.6357142857143,-86.43142857142858,-94.4983333333333,-100.58,-88.2328571428571,-78.955,-90.73200000000001,-65.79,6,7,1,7662
-8.05247,-34.95619,-80.2,-98.2242857142857,-85.9242857142857,-99.3266666666667,-98.52,-94.65,-66.0016666666667,-88.68799999999999,-89.52,5,5,2,7915
-8.056289999999999,-34.95068,-91.21857142857141,-92.1571428571429,-91.9266666666666,-95.03,-85.8775,-84.6428571428571,-92.5,-88.53399999999999,-96.3725,6,3,3,6842
-8.05077,-34.950540000000004,-93.95,-93.9171428571429,-92.08,-92.64,-89.9875,-81.13,-92.64,-94.976,-96.5925,4,3,4,8611
-8.05086,-34.95058,-93.21,-94.1757142857143,-92.08,-90.52,-89.47,-82.76,-92.64,-94.976,-96.5925,4,3,4,8595
-8.05175,-34.94897,-89.7971428571429,-89.88857142857141,-88.67,-78.08,-87.8725,-91.22,-92.99,-94.25200000000001,-97.6,4,2,5,8299
-8.05862,-34.94928,-91.80142857142859,-96.94,-91.8728571428571,-94.93,-89.5858333333333,-84.17714285714291,-92.23,-85.632,-95.8575,7,3,4,6682
-8.05396,-34.948240000000006,-92.422619047619,-90.24214285714291,-93.0646428571429,-84.58,-84.615,-90.97,-91.3383333333333,-93.24799999999999,-97.255,5,2,5,7622
-8.04992,-34.95044,-99.22,-96.7828571428571,-96.13285714285709,-87.64,-88.64,-85.7,-95.0566666666667,-96.632,-98.7325,3,3,4,8829
-8.055589999999999,-34.954440000000005,-91.0242857142857,-96.2,-96.28,-96.0116666666667,-91.935,-92.6557142857143,-77.0233333333333,-71.05199999999999,-96.16,6,5,2,7052
-8.05433,-34.946509999999996,-90.87,-84.60214285714291,-86.43035714285709,-64.67,-67.5475,-77.64571428571429,-91.6483333333333,-88.616,-97.255,6,1,5,7547
-8.046439999999999,-34.94689,-95.27928571428569,-84.99571428571429,-95.2073809523809,-97.1,-103.015,-91.43857142857142,-93.2316666666667,-88.27,-94.4075,3,3,7,9635
-8.04818,-34.95922,-78.0274285714286,-90.59714285714291,-79.39785714285709,-96.4233333333333,-93.65,-95.7967857142857,-84.17,-106.544,-85.5025,4,7,3,9309
-8.04921,-34.95625,-74.45,-94.9071428571429,-83.76,-98.6366666666667,-97.5975,-94.17,-89.9166666666667,-102.22866666666701,-95.705,3,6,3,8996
-8.051039999999999,-34.95058,-95.4,-93.4328571428572,-90.8628571428571,-83.0,-95.02,-86.2657142857143,-93.5516666666667,-95.58200000000001,-96.5925,4,3,4,8559
-8.047839999999999,-34.95068,-78.51,-81.2528571428571,-88.02,-86.08,-92.5125,-88.9157142857143,-88.12,-98.012,-94.4075,2,4,5,9401
-8.0519,-34.94795,-91.57142857142858,-94.4,-89.29,-59.08,-75.97,-79.96,-90.2116666666667,-97.646,-97.6,4,2,5,8207
-8.04837,-34.95071,-82.39714285714291,-77.01,-80.76,-91.96,-90.4,-86.8847619047619,-90.9166666666667,-98.012,-96.7925,2,4,5,9272
-8.05056,-34.9534,-83.7,-94.28142857142859,-80.01,-95.78,-95.135,-93.21142857142858,-91.8233333333333,-96.14200000000001,-98.18,3,4,3,8662
-8.05333,-34.953990000000005,-83.78,-96.49857142857141,-88.8928571428571,-97.29,-95.11,-94.79285714285709,-94.57,-96.198,-96.55,5,4,2,7758
-8.04663,-34.94513,-89.2671428571429,-88.28,-92.25357142857142,-90.03,-88.53,-84.46,-87.0581666666667,-83.4766666666667,-96.92,4,3,7,9571
-8.04968,-34.95469,-79.45,-98.0107142857143,-86.01,-99.55,-97.245,-86.64,-80.885,-99.9346666666667,-95.8475,3,5,3,8880
-8.05621,-34.95074,-91.21857142857141,-91.1371428571429,-91.9266666666666,-93.03,-85.5925,-81.24857142857141,-92.89,-85.82,-96.3725,6,3,3,6860
-8.04738,-34.94757,-98.96142857142858,-86.37,-97.59142857142858,-93.2,-98.8375,-100.67,-99.38,-102.212,-94.4075,3,3,6,9456
-8.05155,-34.949940000000005,-91.19714285714291,-93.62285714285721,-93.8142857142857,-75.97,-84.8225,-86.1071428571429,-94.1316666666667,-95.75399999999999,-97.2725,4,3,4,8384
-8.05376,-34.95404,-92.1271428571429,-96.07857142857141,-86.78,-92.85,-96.6725,-92.2628571428571,-93.7116666666667,-92.44,-96.55,5,4,2,7660
-8.050930000000001,-34.95319,-96.34,-95.13,-89.26,-86.51,-91.57,-96.4,-92.66,-95.41,-97.62,4,4,3,8582
-8.05071,-34.9477,-96.1642857142857,-97.9,-94.76,-65.19,-84.57,-91.8171428571428,-96.955,-97.98,-98.9125,4,2,5,8626
-8.0554,-34.95371,-82.78,-96.14,-89.02857142857141,-91.97,-92.41,-96.04857142857142,-83.185,-79.23,-93.745,6,4,2,7219
-8.048160000000001,-34.946999999999996,-100.91285714285699,-93.72714285714291,-92.2,-78.63,-100.4725,-98.85,-98.53,-101.744,-96.92,3,2,6,9332
-8.0551,-34.95306,-89.9242857142857,-95.4357142857143,-94.57285714285709,-95.27,-98.91,-90.36142857142859,-81.04333333333331,-81.83,-99.24,6,4,2,7379
-8.053360000000001,-34.959720000000004,-85.2,-98.2457142857143,-85.83428571428571,-100.931666666667,-98.2575,-90.6057142857143,-81.955,-93.052,-73.96,6,7,1,7751
-8.05216,-34.94808,-86.22714285714291,-87.2142857142857,-87.8857142857143,-66.72,-80.25375,-89.72,-89.7716666666667,-90.792,-97.6,5,2,5,8040
-8.05183,-34.948170000000005,-89.25714285714291,-98.49,-90.00857142857141,-65.53,-76.2575,-76.4657142857143,-89.2533333333333,-95.05,-97.6,4,2,5,8253
-8.051860000000001,-34.95982,-82.45,-95.68428571428569,-87.16857142857141,-99.26,-98.2575,-87.58,-88.77,-99.194,-86.08,5,7,2,8232
-8.05095,-34.94773,-95.75714285714291,-95.67714285714291,-97.4142857142857,-73.19,-93.485,-95.15,-102.3,-97.796,-98.9125,4,2,5,8579
-8.04807,-34.94761,-94.08,-77.63,-95.26357142857141,-89.89,-97.685,-100.171428571429,-106.07,-102.064,-94.4075,3,3,6,9361
-8.05228,-34.95646,-88.2,-98.2242857142857,-84.14,-98.54,-98.52,-94.7442857142857,-77.5,-95.63,-87.565,5,6,2,7956
-8.052,-34.947070000000004,-89.4442857142857,-90.5857142857143,-90.84857142857142,-47.08,-75.1275,-76.6428571428571,-93.6316666666667,-95.11399999999999,-97.6,5,1,5,8132
-8.04655,-34.94511,-89.2671428571429,-87.41217142857141,-92.25357142857142,-91.4,-90.9375,-78.0426587301587,-87.0581666666667,-80.0905,-96.92,4,3,7,9580
-8.05374,-34.94826,-91.5678571428572,-90.24214285714291,-92.72857142857141,-78.46,-75.7575,-83.8928571428571,-95.95,-92.99799999999999,-97.255,5,2,5,7665
-8.05521,-34.95789,-89.41857142857141,-99.5742857142857,-94.65,-97.4416666666667,-100.225,-90.74285714285709,-79.8383333333333,-90.064,-59.52,6,6,0,7319
-8.05443,-34.95388,-89.22,-96.6671428571429,-96.1,-91.47,-89.27,-89.78,-92.70666666666669,-86.21600000000001,-95.83,5,4,2,7514
-8.05092,-34.9597,-91.66,-95.00714285714291,-84.78,-99.26,-93.9625,-87.72,-90.1316666666667,-102.204,-88.29,5,7,2,8584
-8.05867,-34.94914,-94.96,-90.24,-93.05,-98.06,-79.3633333333333,-75.19,-94.85,-88.785,-95.8575,7,3,4,6672
-8.04677,-34.94515,-89.81142857142858,-90.414693877551,-92.25357142857142,-87.9,-90.9375,-78.813373015873,-88.4648333333333,-80.7506666666667,-96.92,4,3,7,9551
-8.05315,-34.9465,-88.0642857142857,-88.05,-86.6342857142857,-58.29,-78.995,-79.17,-90.685,-87.874,-97.255,5,1,5,7783
-8.0474,-34.9453,-89.63285714285709,-91.08857142857141,-92.25357142857142,-77.33,-90.9375,-82.27428571428571,-91.44,-81.828,-96.92,4,3,7,9451
-8.04865,-34.958220000000004,-85.9571428571428,-88.7,-72.14,-98.0933333333333,-91.83,-97.17285714285721,-86.415,-103.324,-90.71,4,7,3,9122
-8.05589,-34.950790000000005,-91.04,-91.71857142857141,-92.2171428571429,-79.52,-74.34,-82.9728571428572,-92.7333333333333,-94.206,-96.3725,6,3,3,6925
-8.05219,-34.94765,-88.31,-87.6157142857143,-85.84,-49.58,-68.59,-67.77,-88.095,-94.33200000000001,-97.6,5,1,5,8029
-8.047369999999999,-34.95064,-95.27,-74.32,-82.2171428571429,-89.27,-92.1975,-95.27,-90.0516666666667,-99.03399999999999,-94.4075,2,4,5,9458
-8.04882,-34.94723,-92.58,-83.38,-95.7171428571429,-78.88,-96.4925,-95.59857142857142,-94.5333333333333,-98.844,-96.3575,3,2,6,9082
-8.04913,-34.95653,-82.45,-94.6128571428571,-79.64,-98.6366666666667,-97.41,-94.68142857142858,-89.895,-102.22866666666701,-89.08,3,6,3,9014
-8.04851,-34.9516,-79.69,-89.75,-88.65857142857142,-98.53,-98.91,-88.5,-87.9133333333333,-98.012,-98.35,2,4,4,9202
-8.055719999999999,-34.95499,-93.8242857142857,-97.79142857142858,-94.49,-96.455,-92.6075,-91.19714285714291,-77.12,-76.532,-92.615,6,5,1,6970
-8.05565,-34.95394,-99.98,-96.1742857142857,-91.80857142857141,-98.9783333333333,-96.4125,-94.8442857142857,-79.065,-72.242,-96.34,6,5,2,6999
-8.05558,-34.953759999999996,-90.1,-96.38,-90.45,-97.16833333333331,-90.53,-94.02,-76.0333333333333,-65.93,-90.945,6,4,2,7063
-8.048689999999999,-34.95968,-78.56714285714291,-88.4828571428571,-77.26,-91.1216666666667,-89.7375,-93.71,-84.74,-106.544,-82.58,4,7,3,9112
-8.05516,-34.953340000000004,-88.28,-95.5728571428572,-92.05,-95.5016666666667,-88.7725,-94.96,-83.0116666666667,-78.632,-95.6025,6,4,2,7346
-8.05926,-34.94712,-91.9548809523809,-88.97558441558441,-93.774380952381,-92.74,-81.4455,-76.4182142857143,-91.7869444444444,-89.34,-95.8575,8,3,5,6636
-8.05654,-34.95608,-92.34714285714291,-99.0457142857143,-92.73,-100.351666666667,-90.19,-93.87857142857142,-85.83,-73.19,-85.14,6,6,1,6792
-8.04778,-34.9476,-94.17857142857142,-77.25,-93.65428571428569,-89.95,-98.25,-96.71,-104.68,-102.064,-94.4075,3,3,6,9410
-8.05349,-34.94869,-84.2157142857143,-92.72,-88.4542857142857,-71.96,-92.97,-76.63,-88.6833333333333,-92.89,-97.255,5,2,4,7721
-8.05872,-34.94895,-92.3542857142857,-91.55,-80.42,-96.0983333333333,-82.0833333333333,-80.52285714285709,-92.23,-90.09,-95.8575,7,3,5,6667
-8.05063,-34.9477,-97.0571428571429,-91.73,-97.56857142857142,-58.69,-88.89,-91.6928571428572,-96.5133333333333,-97.75399999999999,-98.9125,4,2,5,8641
-8.0468,-34.945159999999994,-89.81142857142858,-91.4,-92.25357142857142,-93.03,-90.9375,-80.653373015873,-88.4648333333333,-82.94,-96.92,4,3,7,9550
-8.047039999999999,-34.950590000000005,-90.52,-81.1185714285714,-95.33,-93.945,-93.6175,-91.01428571428569,-84.81,-99.03399999999999,-94.4075,2,4,5,9517
-8.050139999999999,-34.95476,-84.13371428571429,-98.2553571428572,-85.3985714285714,-101.535,-98.46625,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.98277777777781,3,5,3,8784
-8.05543,-34.95371,-88.41714285714279,-96.38,-89.90714285714279,-94.85,-90.1225,-94.6242857142857,-82.1766666666667,-74.39,-93.745,6,4,2,7195
-8.05562,-34.955020000000005,-95.08285714285721,-97.10285714285709,-93.6571428571429,-98.05,-92.6075,-90.78,-84.44,-69.752,-92.88,6,5,1,7021
-8.05229,-34.94831,-87.19142857142859,-86.9428571428572,-89.5042857142857,-65.29,-81.5075,-83.48,-86.9466666666667,-92.514,-97.255,5,2,5,7955
-8.04923,-34.95303,-97.28,-93.21,-81.95,-95.53,-91.55,-86.99857142857141,-91.8966666666667,-98.26799999999999,-96.7675,3,4,4,8993
-8.055530000000001,-34.954840000000004,-94.58857142857141,-97.10285714285709,-94.98857142857142,-95.25,-93.81,-86.53,-75.3566666666667,-67.74600000000001,-96.66,6,5,1,7109
-8.04898,-34.94737,-95.2828571428571,-87.26,-94.25142857142859,-80.69,-96.4925,-95.29428571428569,-93.635,-96.51799999999999,-96.3575,3,2,6,9048
-8.05445,-34.953790000000005,-89.95571428571431,-96.6671428571429,-84.84,-94.0916666666667,-88.8325,-89.93428571428569,-92.3,-86.58,-95.92,5,4,2,7502
-8.05285,-34.95368,-87.78857142857142,-97.96285714285709,-91.03321428571431,-100.32,-101.0875,-94.3657142857143,-98.47,-99.57600000000001,-97.765,5,4,2,7832
-8.04851,-34.95872,-85.7885714285714,-92.3842857142857,-89.6157142857143,-101.56,-97.4425,-95.1042857142857,-84.17,-106.544,-86.33,4,7,3,9199
-8.04712,-34.94522,-89.81142857142858,-91.2757142857143,-92.25357142857142,-89.28,-90.9375,-80.5060714285714,-88.4648333333333,-80.7506666666667,-96.92,4,3,7,9506
-8.04857,-34.95086,-86.8560204081633,-89.71,-89.58,-80.51,-90.8225,-87.4161904761905,-89.18,-98.012,-96.7925,2,4,5,9165
-8.05437,-34.9495,-89.82600000000001,-91.4907142857143,-92.43,-80.98,-81.1825,-87.12,-89.7133333333333,-88.816,-96.3725,5,2,4,7535
-8.04717,-34.950590000000005,-90.9,-75.7,-79.82,-93.6433333333333,-92.04,-91.01428571428569,-90.0516666666667,-99.03399999999999,-94.4075,2,4,5,9497
-8.049760000000001,-34.95309,-88.48,-97.21,-86.91,-90.0076923076923,-91.8733333333333,-90.8283333333333,-91.61,-96.7,-95.3075,3,4,3,8862
-8.05537,-34.95794,-87.59571428571431,-99.5742857142857,-80.26,-97.4416666666667,-100.225,-90.74285714285709,-79.8383333333333,-88.37200000000001,-66.33,6,6,0,7233
-8.0513,-34.95874,-83.9357142857143,-95.00714285714291,-84.6371428571428,-99.26,-96.0175,-91.07142857142858,-90.1316666666667,-98.266,-78.38,5,7,2,8478
-8.052439999999999,-34.95623,-91.64,-98.2242857142857,-88.68714285714279,-99.6116666666667,-98.52,-93.7757142857143,-66.0016666666667,-89.566,-93.53,5,5,2,7919
-8.05001,-34.95473,-82.4194285714286,-98.2553571428572,-85.8628571428571,-101.535,-97.59125,-81.83,-77.5,-99.9346666666667,-98.2552777777778,3,5,3,8808
-8.0544,-34.95402,-83.91,-96.6671428571429,-91.32,-93.54,-89.27,-88.66714285714279,-94.125,-89.14,-96.55,5,4,2,7526
-8.05419,-34.95717,-89.9357142857143,-99.41857142857141,-90.27285714285709,-103.37583333333299,-101.565,-95.78,-66.046,-88.874,-87.1275,6,6,1,7578
-8.05224,-34.94822,-86.0128571428571,-86.23142857142858,-89.5042857142857,-62.33,-82.55375,-84.66,-89.44,-91.774,-97.6,5,2,5,7977
-8.04987,-34.95309,-89.84714285714291,-97.15,-87.06857142857142,-90.76,-92.1258333333333,-89.3397619047619,-93.855,-97.35799999999999,-94.08,3,4,3,8836
-8.05367,-34.94836,-86.44857142857141,-89.7328571428571,-92.0857142857143,-80.83,-82.0125,-80.41857142857141,-91.2483333333333,-94.64,-97.255,5,2,5,7679
-8.050469999999999,-34.94768,-98.64,-91.48857142857142,-97.13857142857141,-69.5,-89.77,-92.9528571428571,-92.3833333333333,-96.36200000000001,-98.9125,4,2,5,8704
-8.05216,-34.94812,-85.69714285714291,-85.03,-87.8857142857143,-57.22,-75.21,-77.78,-90.1916666666667,-90.792,-97.6,5,2,5,8038
-8.048010000000001,-34.94765,-91.64,-80.50428571428571,-93.99357142857141,-86.76,-97.685,-96.21,-106.07,-102.064,-94.4075,3,3,6,9377
-8.0504,-34.95048,-96.53857142857142,-95.1157142857143,-95.4642857142857,-87.01,-99.6,-93.05285714285709,-93.315,-95.348,-98.7325,3,3,4,8735
-8.04958,-34.94745,-97.52,-89.72,-95.27285714285709,-80.77,-92.7425,-97.0571428571428,-90.82,-96.186,-98.9125,4,2,6,8902
-8.05462,-34.95774,-88.5857142857143,-99.5742857142857,-89.27142857142859,-100.090833333333,-100.225,-92.16142857142859,-65.62,-88.874,-71.71,6,6,0,7447
-8.05045,-34.95386,-84.95,-95.78642857142859,-89.41142857142859,-94.27,-97.4925,-96.48857142857142,-87.3533333333333,-98.04799999999999,-104.74,3,4,3,8717
-8.05558,-34.9591,-85.98142857142858,-100.28857142857099,-82.68,-94.765,-100.225,-83.7171428571429,-87.6283333333333,-85.38,-55.66,7,7,1,7056
-8.04867,-34.950559999999996,-84.75428571428571,-83.19714285714281,-81.67714285714291,-82.2,-87.8775,-83.49428571428571,-95.19,-97.49600000000001,-96.7925,3,3,5,9118
-8.052,-34.953309999999995,-89.78,-92.56,-86.4075,-96.04,-86.315,-90.28,-87.7583333333333,-97.572,-95.605,4,4,3,8126
-8.051039999999999,-34.9532,-91.0171428571429,-97.28,-85.5657142857143,-86.83,-87.2725,-98.29,-86.43,-94.758,-95.1975,4,4,3,8558
-8.05145,-34.9505,-90.71285714285709,-92.5771428571429,-90.36285714285721,-87.03,-96.49,-91.3957142857143,-98.16,-94.73,-95.9225,4,3,4,8424
-8.048169999999999,-34.9593,-76.25571428571429,-89.95,-73.76,-96.4233333333333,-93.65,-94.8553571428572,-89.06,-106.544,-81.83,4,7,3,9317
-8.0468,-34.95384,-76.4114285714286,-87.63142857142859,-71.64,-92.15,-80.6475,-91.7371428571429,-82.7116666666667,-102.82799999999999,-97.22,2,5,4,9548
-8.04833,-34.94693,-100.73,-96.71,-97.83642857142858,-81.44,-99.9125,-98.56285714285721,-96.5633333333333,-101.744,-96.56,3,2,6,9284
-8.0493,-34.955909999999996,-76.14,-95.15142857142858,-71.7,-98.6366666666667,-91.33,-94.09,-84.49,-99.9346666666667,-95.03,3,6,3,8974
-8.05583,-34.95859,-89.05285714285709,-99.5742857142857,-87.8271428571429,-95.8766666666667,-95.8825,-85.27857142857141,-87.24,-89.988,-65.83,7,7,0,6939
-8.04717,-34.95394,-74.45,-85.33,-74.8303571428571,-86.15,-75.15,-91.645,-80.3111111111111,-102.82799999999999,-95.695,2,5,4,9495
-8.0563,-34.95695,-90.74857142857141,-99.2842857142857,-91.76428571428569,-101.055,-92.505,-94.29,-87.3566666666667,-74.15,-88.66,7,6,1,6839
-8.05189,-34.94769,-91.63714285714279,-94.7442857142857,-90.7971428571429,-63.59,-75.23,-81.2342857142857,-91.0716666666667,-98.04799999999999,-99.82,4,1,5,8216
-8.05423,-34.956990000000005,-89.9357142857143,-99.41857142857141,-90.59857142857142,-103.37583333333299,-101.565,-95.78,-72.1926666666667,-88.50057142857142,-87.1275,6,6,1,7568
-8.04756,-34.94535,-89.63285714285709,-89.55142857142859,-91.72357142857142,-76.08,-90.9375,-78.02,-87.8358333333333,-81.828,-96.92,4,3,7,9433
-8.05369,-34.94829,-90.03,-90.24214285714291,-92.0857142857143,-77.08,-81.71,-86.47,-91.2483333333333,-92.99799999999999,-97.255,5,2,5,7674
-8.05556,-34.95505,-95.08285714285721,-97.10285714285709,-94.1228571428571,-96.4766666666667,-86.89,-90.45,-82.285,-66.626,-91.1425,6,5,1,7078
-8.0522,-34.94771,-88.58142857142859,-84.77,-89.5342857142857,-50.33,-77.0975,-64.27,-88.2616666666667,-94.33200000000001,-97.6,5,1,5,8024
-8.05001,-34.94762,-96.68142857142858,-94.225,-96.75857142857141,-84.225,-97.09,-97.01857142857142,-91.4083333333333,-95.51799999999999,-98.9125,4,2,5,8811
-8.05898,-34.94808,-88.89,-92.17415584415579,-88.13857142857141,-94.875,-78.58,-81.15285714285709,-91.78,-92.49600000000001,-95.8575,8,3,5,6656
-8.05286,-34.94866,-87.1042857142857,-88.6757142857143,-90.18142857142858,-72.92,-79.92,-80.9614285714286,-90.7633333333333,-95.522,-97.255,5,2,5,7826
-8.05413,-34.9576,-91.95,-99.21,-90.27285714285709,-103.1225,-101.565,-95.2242857142857,-63.55,-89.0,-73.96,6,6,1,7592
-8.048630000000001,-34.950790000000005,-84.07,-88.01,-87.45,-86.7,-90.8225,-84.78,-92.46,-98.012,-96.7925,3,4,5,9137
-8.05547,-34.95592,-91.83,-98.56857142857142,-89.32,-91.95,-92.27,-89.59142857142858,-86.2466666666667,-73.072,-89.83,6,5,1,7157
-8.04922,-34.94721,-95.71142857142858,-87.55142857142859,-93.25857142857141,-78.52,-96.4925,-103.22,-91.1566666666667,-96.51799999999999,-98.9125,4,2,6,8994
-8.05015,-34.95312,-83.44,-95.73,-87.51,-92.89,-92.1258333333333,-91.57404761904759,-91.42,-97.35799999999999,-97.5325,3,4,3,8782
-8.048630000000001,-34.95293,-70.89,-85.45,-74.95,-85.6408333333333,-88.21,-87.40142857142858,-88.76,-99.226,-96.7675,3,4,4,9134
-8.05187,-34.94806,-91.57142857142858,-93.5542857142857,-89.4942857142857,-66.94,-72.01,-76.31142857142859,-90.3266666666667,-96.61,-97.6,4,2,5,8228
-8.05223,-34.947990000000004,-85.69714285714291,-87.70571428571431,-88.29142857142858,-65.77,-72.71,-80.3457142857143,-89.01,-90.07,-97.6,5,2,5,7997
-8.05423,-34.95763,-89.9357142857143,-99.21,-90.27285714285709,-103.1225,-101.565,-95.2242857142857,-63.55,-88.874,-83.27,6,6,1,7567
-8.049489999999999,-34.95305,-73.88,-88.14,-75.44,-90.76,-94.6675,-87.60547619047621,-91.8966666666667,-96.186,-96.2825,3,4,4,8938
-8.05512,-34.95296,-92.48,-95.10285714285709,-94.5728571428572,-96.125,-96.1125,-92.05857142857141,-81.82,-73.38,-98.4225,6,4,2,7369
-8.05114,-34.95315,-92.73,-94.20142857142858,-84.7971428571428,-78.28,-85.97,-89.53,-90.12,-94.758,-95.1975,4,4,3,8531
-8.0527,-34.959759999999996,-89.3957142857143,-98.2457142857143,-86.97,-100.931666666667,-98.2575,-92.3942857142857,-84.5666666666667,-98.116,-70.16,6,7,2,7867
-8.050839999999999,-34.95055,-91.64,-94.1757142857143,-92.08,-83.0,-89.47,-93.2,-92.64,-94.976,-96.5925,4,3,4,8600
-8.048580000000001,-34.94703,-97.9657142857143,-81.5,-99.21214285714291,-83.5,-98.645,-96.16732142857141,-95.915,-101.01,-96.56,3,2,6,9159
-8.04642,-34.95347,-79.5385714285714,-86.59,-76.64,-93.78,-90.83,-89.94,-78.44,-104.266,-97.22,2,5,5,9662
-8.05558,-34.95459,-92.42714285714291,-96.2,-92.58142857142859,-94.625,-92.7275,-86.45,-67.62,-73.81,-96.625,6,5,2,7058
-8.050189999999999,-34.9459,-94.59,-85.7285714285714,-94.85285714285709,-66.89,-83.9625,-85.97142857142859,-90.5383333333333,-93.39,-98.9125,4,1,6,8775
-8.05528,-34.95138,-89.47,-91.88714285714279,-90.9957142857143,-91.84666666666661,-92.65,-86.16857142857141,-90.0483333333333,-83.46799999999999,-96.7,6,3,3,7287
-8.05124,-34.94768,-94.7157142857143,-94.1157142857143,-96.98,-71.83,-94.3425,-95.0342857142857,-99.97,-98.57799999999999,-97.6,4,2,5,8500
-8.05837,-34.9501,-92.9942857142857,-92.74,-93.5628571428571,-97.5,-76.4875,-73.48,-95.91,-82.304,-96.2325,7,4,4,6706
-8.055810000000001,-34.95078,-92.28,-92.15857142857142,-91.6666666666667,-78.08,-72.4,-83.97428571428571,-93.4533333333333,-93.204,-96.3725,6,3,3,6946
-8.05146,-34.94778,-94.0242857142857,-89.95,-96.82,-68.0,-87.96,-94.45,-96.825,-98.57799999999999,-97.6,4,2,5,8419
-8.051060000000001,-34.95981,-83.2642857142857,-95.4428571428571,-82.9914285714286,-99.26,-92.145,-93.84,-91.7016666666667,-102.204,-81.52,5,7,2,8550
-8.049339999999999,-34.959790000000005,-88.64,-93.33285714285721,-77.45,-93.2433333333333,-95.7775,-91.08,-82.5833333333333,-102.68799999999999,-79.08,5,7,3,8965
-8.055719999999999,-34.94654,-83.85428571428571,-80.74857142857141,-86.8628571428571,-76.98,-89.68,-76.73,-85.59,-88.242,-97.255,6,2,5,6972
-8.05518,-34.95921,-82.6742857142857,-100.28857142857099,-81.78,-95.72,-100.225,-82.7714285714286,-81.255,-85.38,-66.16,7,7,1,7334
-8.05537,-34.95065,-92.28,-88.4,-90.7366666666667,-83.41428571428571,-75.1716666666667,-68.71,-83.535,-89.64,-96.3725,6,3,3,7247
